Team,Player,Stage,Wk,Game,Pts,T.Pts,P.Pts,PPM,Adj.VP,P?,0k,5k,10k,15k,20k,25k,30k,35k,40k,45k,50k,4ks,5ks,6ks,7ks,TOP3,TOP2,TOP1,1.5R2,1.75R2,2.0R2,PR Avg.,W/L,Game Start VP,Game End VP
GIANTX,Flickless,Santiago,W3,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Santiago,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Santiago,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,W1,G1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,W2,G2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,W3,G3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,W4,G4,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,W5,G5,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,UR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 1,,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W1,SR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W1,SR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W1,SR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W2,UQF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W2,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W2,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W3,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W3,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,London,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,G1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,G2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,G3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,G4,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,G5,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,UR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Stage 2,,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W1,GR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W1,GLR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W1,GUF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W1,GLF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W2,UQF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W2,LR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W2,USF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W2,LR2,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W3,UF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W3,LR3,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W3,LF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Flickless,Champions,W3,GF,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,L,9.921643,9.921643
GIANTX,Grubinho,Kickoff,W1,UR1,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,8.916737,8.916737
GIANTX,Grubinho,Kickoff,W1,UR2,5,0,5,2.5,11.5,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.0,L,8.916737,11.725324
GIANTX,Grubinho,Kickoff,W1,MR1,7,3,4,2.33,8.5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,W,11.725324,8.707032
GIANTX,Grubinho,Kickoff,W1,MR2,8,5,3,4.0,8.5,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,W,8.707032,8.357102
GIANTX,Grubinho,Kickoff,W1,LR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,L,8.357102,8.357102
GIANTX,Grubinho,Kickoff,W1,LR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,L,8.357102,8.357102
GIANTX,Grubinho,Kickoff,W1,UR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,L,8.357102,8.357102
GIANTX,Grubinho,Kickoff,W1,MR3,-4,-5,1,-2.0,8.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,L,8.357102,8.313152
GIANTX,Grubinho,Kickoff,W1,LR3,8,2,6,2.67,8.5,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.8,L,8.313152,8.596586
GIANTX,Grubinho,Kickoff,W1,UF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Kickoff,W1,MR4,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Kickoff,W1,LR4,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Kickoff,W1,LR5,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Kickoff,W1,MF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Kickoff,W1,LF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W1,SR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W1,SR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W1,SR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W2,UQF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W2,LR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W2,USF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W2,LR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W3,UF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W3,LR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W3,LF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Santiago,W3,GF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,W1,G1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,W2,G2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,W3,G3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,W4,G4,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,W5,G5,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,UR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,LR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,USF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,LR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,UF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,LR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,LF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 1,,GF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W1,SR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W1,SR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W1,SR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W2,UQF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W2,LR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W2,USF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W2,LR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W3,UF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W3,LR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W3,LF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,London,W3,GF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,G1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,G2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,G3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,G4,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,G5,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,UR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,LR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,USF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,LR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,UF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,LR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,LF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Stage 2,,GF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W1,GR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W1,GLR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W1,GUF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W1,GLF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W2,UQF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W2,LR1,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W2,USF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W2,LR2,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W3,UF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W3,LR3,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W3,LF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Grubinho,Champions,W3,GF,0,0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,L,8.596586,8.596586
GIANTX,Westside,Kickoff,W1,UR1,0,0,0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,9.795523,9.795523
GIANTX,Westside,Kickoff,W1,UR2,2,0,2,1.0,7.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,L,9.795523,7.69013
GIANTX,Westside,Kickoff,W1,MR1,10,3,7,3.33,8.5,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,W,7.69013,8.707032
GIANTX,Westside,Kickoff,W1,MR2,7,5,2,3.5,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,W,8.707032,8.077343
GIANTX,Westside,Kickoff,W1,LR1,0,0,0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,L,8.077343,8.077343
GIANTX,Westside,Kickoff,W1,LR2,0,0,0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,L,8.077343,8.077343
GIANTX,Westside,Kickoff,W1,UR3,0,0,0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,L,8.077343,8.077343
GIANTX,Westside,Kickoff,W1,MR3,-4,-5,1,-2.0,8.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,L,8.077343,8.058294
GIANTX,Westside,Kickoff,W1,LR3,13,2,11,4.33,9.5,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.6,L,8.058294,9.353761
GIANTX,Westside,Kickoff,W1,UF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
GIANTX,Westside,Kickoff,W1,MR4,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
GIANTX,Westside,Kickoff,W1,LR4,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
GIANTX,Westside,Kickoff,W1,LR5,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
GIANTX,Westside,Kickoff,W1,MF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
GIANTX,Westside,Kickoff,W1,LF,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
GIANTX,Westside,Santiago,W1,SR1,0,0,0,0.0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,L,9.353761,9.353761
