Team,Player,Stage,Wk,Game,Pts,T.Pts,P.Pts,PPM,Adj.VP,P?,0k,5k,10k,15k,20k,25k,30k,35k,40k,45k,50k,4ks,5ks,6ks,7ks,TOP3,TOP2,TOP1,1.5R2,1.75R2,2.0R2,PR Avg.,W/L,Game Start VP,Game End VP
FURIA,Khalil,Stage 2,W3,GF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W1,GR1,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W1,GLR1,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W1,GUF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W1,GLF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W2,UQF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W2,LR1,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W2,USF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W2,LR2,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W3,UF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W3,LR3,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W3,LF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,Khalil,Champions,W3,GF,0,0,0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,L,8.986659586,8.986659586
FURIA,mwzera,Kickoff,W1,UR1,6,6,0,3.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,9.201088396,9.201088396
FURIA,mwzera,Kickoff,W1,UQF,2,0,2,1.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,L,9.201088396,8.220440039
FURIA,mwzera,Kickoff,W1,LR1,1,0,1,0.5,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,8.220440039,7.065527222
FURIA,mwzera,Kickoff,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Kickoff,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Kickoff,W2,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Kickoff,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Kickoff,W3,LR4,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Kickoff,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Kickoff,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W1,SR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W1,SR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W1,SR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W2,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W2,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W2,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,bangkok,W2,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W1,G1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W2,G2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W3,G3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W4,G4,-1,-1,0,-0.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W5,G5,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W1,UR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W1,UQF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W1,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W2,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W3,LR4,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 1,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W1,SR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W1,SR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W1,SR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W2,UQF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W2,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W3,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Toronto,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W1,G1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W2,G2,-5,-5,0,-2.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W3,G3,-1,-1,0,-0.33,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W4,G4,-1,-1,0,-0.5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W5,G5,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W1,UR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W1,UQF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W1,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W2,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W3,LR4,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Stage 2,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W1,GR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W1,GLR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W1,GUF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W1,GLF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W2,UQF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W2,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W3,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,mwzera,Champions,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W1,UR1,6,6,0,3.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,9.0,9.0
FURIA,raafa,Kickoff,W1,UQF,1,0,1,0.5,6.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,L,9.0,6.610220019
FURIA,raafa,Kickoff,W1,LR1,2,0,2,1.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,L,6.610220019,7.065527222
FURIA,raafa,Kickoff,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W2,LR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W2,LR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W3,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W3,LR4,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W3,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Kickoff,W3,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W1,SR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W1,SR2,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W1,SR3,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W2,USF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W2,UF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W2,LR1,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W2,LF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,bangkok,W2,GF,0,0,0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,L,7.065527222,7.065527222
FURIA,raafa,Stage 1,W1,G1,1,0,1,0.5,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,L,7.065527222,6.822789393
FURIA,raafa,Stage 1,W2,G2,1,0,1,0.33,7.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.25,L,6.822789393,6.783736259
FURIA,raafa,Stage 1,W3,G3,0,0,0,0.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,L,6.783736259,6.535304588
FURIA,raafa,Stage 1,W4,G4,1,-1,2,0.5,6.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,L,6.535304588,6.608269457
FURIA,raafa,Stage 1,W5,G5,1,0,1,0.33,6.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.608269457,6.449694395
FURIA,raafa,Stage 1,W1,UR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W1,UQF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W1,LR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W2,USF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W2,LR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W2,LR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W3,UF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W3,LR4,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W3,LF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 1,W3,GF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W1,SR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W1,SR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W1,SR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W2,UQF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W2,LR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W2,USF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W2,LR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W3,UF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W3,LR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W3,LF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Toronto,W3,GF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W1,G1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W2,G2,-5,-5,0,-2.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W3,G3,-1,-1,0,-0.33,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W4,G4,-1,-1,0,-0.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W5,G5,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W1,UR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W1,UQF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W1,LR1,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W2,USF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W2,LR2,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W2,LR3,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W3,UF,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
FURIA,raafa,Stage 2,W3,LR4,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,L,6.449694395,6.449694395
